,dates,hour,Daikin.Energy,Pump.Energy,Resistance.Energy,Daikin.Power,Pump.Power,Resistance.Power,Daikin.Heat.Added,Pump.Power.30min,Daikin.Power.10min,City.Water.Temp,Recirc.Return.Temp,Water.HX.Outlet.Temp,Water.To.Fixtures.Temp,Water.To.TrimTank.Temp,Garage.Temp,Water.HX.Inlet.Temp,value,Recirc.Flow,HX.Loop.Flow,Garage.RH,timestep_sum,peak_volumes,peak_hours,peak_norm,site
63,2016-07-20,276,38126147.279999994,3270166.4799999995,23885697.599999994,52850.000000000386,6440.000000000056,0.0,0.0,6443.333333333326,105691.9999999998,1079.275681929182,2918.3223333333344,2974.4410020177584,2986.1103333333353,2982.3676666666684,1739.3056666666664,2923.2343244127287,204.26700000000002,104.84694999999999,0.0,1269.7738333333332,24,60.60100000000002,10,0.296675429707197,growA
64,2016-07-21,276,38270406.0,3279447.2100000004,23885697.599999994,37090.000000000146,6450.000000000274,0.0,37532.17728994609,6447.000000000057,74117.99999999967,1127.836559163059,2918.103333333332,2974.375043152152,2984.9275000000002,2980.927500000001,1759.5900000000004,2920.6754223086946,234.23299999999978,104.50481666666667,113.58321666666677,1262.1351666666667,24,64.39199999999992,8,0.274905756234177,growA
65,2016-07-22,276,38329246.620000005,3288649.1100000003,23885697.599999994,21080.00000000175,6309.999999999947,0.0,89159.53236873505,6307.333333333268,28384.000000001102,1071.4723170995674,2917.7307203389837,2972.913627118643,2985.055499999998,2981.076166666666,1735.8754999999999,2909.3662196417395,238.903,104.3813166666667,234.4785666666666,1431.5186666666666,24,61.66099999999999,21,0.25810056801295916,growA
66,2016-07-23,276,38372836.13999999,3297704.5600000005,23885697.599999994,30299.99999999927,6319.999999999711,0.0,92027.37383128365,6320.3333333333685,30311.999999999167,1111.9254246243952,2916.4736666666668,2972.7954120397417,2983.696999999998,2979.6660395480235,1724.779649717514,2896.474926704214,257.698,104.36251666666666,196.68349999999998,1315.2234999999998,24,115.20599999999999,8,0.44705818438637474,growA
67,2016-07-26,276,38482176.4,3320391.6999999997,23893593.869999994,22159.999999999844,4309.999999999944,1920.000000001891,73463.70955410316,4305.6666666665915,22161.999999999884,717.7512087912088,2896.8548333333315,2917.5975000000003,2953.8488022598885,2947.9372937853127,1799.2498333333328,2855.892333333331,209.42799999999997,104.60375000000002,103.71153333333332,1252.1146666666666,24,84.624,7,0.40407204385278,growA
68,2016-07-27,276,38513235.760000005,3326572.4499999997,23896320.65,20979.999999999553,4260.00000000022,1380.00000000102,69186.39088253124,4264.6666666666815,20989.99999999978,975.6406868131869,2900.057333333333,2920.7065790960455,2957.545525423729,2952.561463861291,1809.8724999999997,2861.6259999999966,161.75900000000001,104.48173333333331,101.72136666666664,1237.4326666666666,24,43.47,9,0.26873311531352195,growA
69,2016-07-28,276,38543193.84,3332709.88,23898595.58000001,20580.00000000175,4269.99999999998,2379.999999997378,68063.0782197538,4263.333333333398,20578.000000000247,1028.849505799756,2899.100166666666,2916.0154999999977,2955.100455248291,2947.51148275862,1833.0528587570625,2858.822666666667,178.74699999999996,104.41196666666664,101.30123333333331,1239.9573333333333,24,45.68800000000001,20,0.25560149261246357,growA
70,2016-07-29,276,38571948.94,3338716.6399999997,23883485.92000001,19439.999999998705,4090.000000000147,0.0,65838.95393977291,4090.000000000069,19434.00000000002,1084.8406135531136,2892.381355932203,2911.6994802259896,2945.94745762712,2943.2481384180787,1865.064697740113,2856.8571949152542,166.92600000000002,104.28778898305085,93.90533446327686,1187.0369745762712,24,51.634000000000015,20,0.30932269388830985,growA
71,2016-07-30,276,38601374.1,3344719.7000000007,23900847.650000013,21959.999999999138,4309.9999999999445,1330.00000000175,74390.02521453693,4310.33333333329,21953.999999998992,867.7255233918127,2895.1251666666653,2918.317,2949.9292062146906,2945.7113389830506,1839.0811666666666,2854.350166666666,202.87499999999997,104.35276666666665,103.64630000000001,1084.6734999999999,24,79.25999999999999,8,0.39068391866913127,growA
72,2016-08-02,276,38701371.660000004,3364005.52,23914083.51000001,26779.99999999882,4900.000000000091,1450.0000000007299,85801.05799817384,4902.666666666679,26779.999999998847,1143.3943473389354,2908.2339999999986,2940.824816384181,2970.494480225988,2964.796536723165,1720.9768333333334,2865.674480225989,251.481,103.61198333333333,132.32980000000003,1190.0143333333333,24,69.56499999999997,21,0.27662129544577907,growA
73,2016-08-03,276,38738880.019999996,3370914.5,23916669.390000008,23159.99999999985,4519.999999999983,2199.999999997086,73322.50058841615,4517.999999999983,23159.999999999854,1079.1421746031745,2905.9874999999997,2926.54903597978,2966.690508474577,2959.0296666666645,1742.6233333333334,2862.702833333334,202.79500000000013,103.54185,114.2058666666667,1207.3856666666663,24,53.76500000000004,9,0.2651199487166844,growA
74,2016-08-04,276,38773978.5,3377797.5499999993,23921463.970000006,24900.00000000146,4930.00000000029,4490.0000000016,78685.08823350242,4934.666666666741,24890.000000001237,1139.6567564935062,2906.821333333335,2935.1124942528722,2968.4162768361575,2958.7407288135573,1762.23,2870.2918559322034,216.95000000000005,103.97481666666665,134.30484999999996,1171.4069999999997,24,63.58900000000001,10,0.2931044019359299,growA
75,2016-08-05,276,38808285.29999999,3384556.6599999997,23927414.659999993,23439.99999999868,4549.999999999728,2770.00000000044,75516.15168066046,4544.333333333288,23433.99999999856,957.4550292397661,2904.977333333335,2928.0275677966088,2965.2036666666654,2957.322042372883,1765.615,2862.8580000000006,203.4230000000001,104.47794999999999,115.35686666666669,1145.5003333333334,24,74.80300000000001,7,0.367721447427282,growA
76,2016-08-06,276,38841992.52,3391053.6399999997,23931626.120000012,24139.999999999425,4510.000000000217,3590.00000000014,77436.28552385698,4510.000000000021,24147.99999999959,953.1329981962482,2901.624499999999,2923.7019999999998,2961.4822715760743,2952.9592062146903,1735.0098333333333,2857.030166666666,237.27000000000004,104.16181666666664,113.08844999999998,1114.2775000000001,24,73.28900000000003,12,0.30888439330720285,growA
77,2016-08-09,276,38946518.94,3411274.1,23942732.96000001,23040.000000000888,4470.000000000255,3909.99999999985,70546.62340819543,4474.99999999997,23036.00000000079,1153.9398095238093,2910.355,2932.418104519777,2974.065824858756,2964.067333333334,1707.2153192090398,2871.1443248587557,175.97800000000004,103.71340000000001,111.85453333333336,1353.9245,24,53.242000000000026,9,0.30254918228414923,growA
78,2016-08-10,276,38981081.46,3417878.2800000003,23947533.02000001,24760.000000002034,4719.999999999798,2770.0000000004297,76481.8949699118,4718.3333333333385,24770.000000000433,1225.6625714285715,2908.137666666665,2936.4722881355924,2970.233833333331,2961.7504943502818,1726.49,2868.2125689655168,204.94799999999995,103.57796666666667,124.3209833333333,1379.3333333333333,24,58.318000000000026,8,0.28455022737474894,growA
79,2016-08-11,276,39015553.66,3424513.55,23951476.31,21799.999999999265,4309.999999999945,2839.999999996507,68385.27060545135,4316.000000000034,21790.000000000153,964.3302820512818,2902.4889999999978,2920.5358333333334,2962.315166666665,2954.1300338983046,1755.8613333333337,2862.0360000000014,179.41699999999997,103.48454999999997,104.2963,1337.9320000000002,24,56.73100000000001,10,0.31619634705741384,growA
80,2016-08-12,276,39047270.519999996,3430838.33,23956594.83000001,21559.999999997668,4390.000000000328,3090.00000000014,69278.74228505275,4391.000000000033,21589.999999999774,1166.0834563492062,2903.940833333331,2924.0731666666643,2962.815593220341,2954.580098870057,1800.624,2863.988333333335,182.61499999999998,103.52608333333332,108.1777,1304.1946666666663,24,35.18599999999998,10,0.19267858609643232,growA
81,2016-08-13,276,39078001.36,3436956.650000001,23959250.19000001,22540.000000000884,4309.999999999946,1900.0000000014602,74567.21922063307,4305.666666666607,22509.999999999487,1114.292237117721,2896.012333333335,2918.1693333333355,2950.4614011299427,2945.360403954801,1858.483880952381,2850.271333333332,231.72299999999996,103.43408333333335,102.00508333333336,1236.8366666666666,24,78.51599999999999,9,0.33883559249621314,growA
82,2016-08-16,276,39172817.2,3455409.64,23959708.880000003,23859.999999996955,4490.000000000235,950.000000000728,79924.85545955451,4489.666666666669,23867.999999998574,1091.74915018315,2896.041499999999,2923.9981666666654,2951.4260734463287,2946.6762118644083,1850.9978333333338,2849.284166666667,242.25399999999996,103.52273333333329,113.00800000000001,1145.5205,24,68.76599999999993,9,0.28385909004598453,growA
