,time stamp,date,hour,Resistance.Energy,Daikin.Leg1,HX.Loop.Pump,Daikin.Leg2,Heat.Trace.Leg1,Heat.Trace.Leg2,Daikin.Power,HX.Loop.Pump.Power,Resistance.Power,Heat.Trace.Power,Daikin.Heat.Added,Pump.Power.30min,Daikin.Power.10min,Water.HX.Inlet.Temp,Water.HX.Outlet.Temp,City.Water.Temp,Water.To.TrimTank.Temp,Water.To.Fixtures.Temp,Garage.Temp,HX.Loop.Flow,value,Garage.RH,dates,timestep_sum
0,2016-08-11 00:00:00,2016-08-11,0,212606.4,414.56,24.6,398.75,1302.23,24220.54,460.00000000000097,0.0,0.0,750.0,119.28135896834699,0.0,478.0,80.5611666666667,117.364166666667,,104.809666666667,120.93533333333299,70.1813333333333,0.0374,2.9920000000000018,58.0345,2016-08-11,1
1,2016-08-11 01:00:00,2016-08-11,1,212614.21,428.59,24.6,413.72,1325.58,24242.44,470.00000000000097,0.0,309.999999999945,759.999999999991,0.0,0.0,484.0,86.8135,117.2775,,97.42299999999999,106.501333333333,69.79016666666669,0.0374,0.0,57.7256666666667,2016-08-11,1
2,2016-08-11 02:00:00,2016-08-11,2,212625.0,442.87,24.6,428.78,1348.98,24264.45,479.99999999999903,0.0,0.0,759.999999999991,0.0,0.0,477.0,89.52216666666669,117.544833333333,,93.0421666666667,93.7908333333333,69.5118333333333,0.0374,0.0,57.4326666666667,2016-08-11,1
3,2016-08-11 03:00:00,2016-08-11,3,212625.0,456.75,24.6,443.53,1372.43,24286.59,470.000000000002,0.0,0.0,750.0,49.127684173505294,0.0,469.0,90.115,117.6085,,92.0266666666667,87.7393333333333,70.1655,0.0374,0.0,56.2765,2016-08-11,1
4,2016-08-11 04:00:00,2016-08-11,4,212625.0,470.73,24.6,458.4,1395.93,24308.76,489.999999999998,0.0,0.0,759.999999999991,0.0,2.6666666666666696,478.99999999999903,90.006,117.482166666667,,90.8305,85.2165,69.3271666666667,0.0374,0.0,57.1966666666667,2016-08-11,1
5,2016-08-11 05:00:00,2016-08-11,5,212632.09,505.56,28.04,491.6,1419.23,24330.65,1940.0,130.0,340.000000000146,759.999999999991,4467.94987315358,122.333333333333,1923.0,111.1485,122.644333333333,,88.7996666666667,82.3296666666667,67.9575,3.72753333333333,0.748000000000002,59.128666666666696,2016-08-11,1
6,2016-08-11 06:00:00,2016-08-11,6,212660.16,542.64,32.98,527.52,1442.34,24352.57,450.00000000000296,10.0,1009.99999999976,740.000000000009,181.829110199297,18.3333333333333,446.00000000000097,97.4725,119.2305,61.8075,100.81033333333299,100.574166666667,69.0585,0.2244,26.927999999999997,57.2306666666667,2016-08-11,1
7,2016-08-11 07:00:00,2016-08-11,7,212729.52,595.77,36.48,574.83,1465.28,24374.17,2540.0,110.0,440.000000000055,740.000000000066,8965.11673153576,105.333333333333,2537.0,98.00200000000001,117.018666666667,59.928571428571395,113.020833333333,125.713833333333,66.305,3.366,35.904,64.0546666666667,2016-08-11,1
8,2016-08-11 08:00:00,2016-08-11,8,212764.14,635.73,39.6,611.61,1488.03,24395.73,410.000000000004,0.0,889.999999999873,739.9999999999519,0.0,1.33333333333333,433.00000000000097,84.8786666666667,117.4035,61.45375,111.337666666667,123.24,67.6748333333333,0.0374,14.959999999999981,67.1231666666667,2016-08-11,1
9,2016-08-11 09:00:00,2016-08-11,9,212800.75,650.88,39.64,627.55,1510.88,24417.33,669.999999999995,10.0,730.000000000018,740.000000000009,1195.9992519323598,18.3333333333333,707.0,68.64593220338979,116.278833333333,61.2781818181818,113.485333333333,126.007333333333,69.0256666666667,0.4862,20.196,61.747666666666696,2016-08-11,1
10,2016-08-11 10:00:00,2016-08-11,10,212829.84,693.69,42.8,666.38,1533.82,24438.97,1240.0,49.99999999999989,240.000000000236,750.0,3016.79085087925,41.6666666666666,1178.0,103.720166666667,119.8985,61.8625,108.255333333333,121.37,69.6955,1.3464,7.48000000000002,65.20100000000001,2016-08-11,1
11,2016-08-11 11:00:00,2016-08-11,11,212856.64,708.72,43.2,682.23,1556.6,24460.55,469.99999999999903,0.0,460.00000000003604,740.000000000009,0.0,0.0,472.0,70.5035,117.679166666667,61.382857142857105,109.882166666667,123.104333333333,70.6881666666667,0.0374,10.47199999999998,60.6523333333333,2016-08-11,1
12,2016-08-11 12:00:00,2016-08-11,12,212871.6,722.35,43.2,696.89,1579.38,24482.14,470.000000000002,0.0,0.0,739.9999999999519,78.71033880422041,0.0,469.00000000000097,75.038,117.663,,103.49700000000001,119.962166666667,71.1466666666667,0.0374,3.004999999999998,59.906000000000006,2016-08-11,1
13,2016-08-11 13:00:00,2016-08-11,13,212887.87,750.77,45.1,723.92,1602.32,24503.81,1470.0,70.0000000000001,629.999999999654,740.000000000009,3489.8025059789,70.0000000000001,1466.0,98.3673333333333,119.6165,63.32125,110.50299999999999,124.498833333333,71.04,2.3312666666666697,12.715999999999982,60.2808333333333,2016-08-11,1
14,2016-08-11 14:00:00,2016-08-11,14,212911.07,779.2,47.4,751.18,1625.02,24525.38,419.999999999998,0.0,340.000000000146,740.000000000009,130.653677373974,0.0,404.99999999999903,84.68,118.107333333333,,110.23883333333299,124.083333333333,73.065,0.0249333333333333,3.739999999999998,56.19,2016-08-11,1
15,2016-08-11 15:00:00,2016-08-11,15,212929.8,791.59,47.4,764.73,1647.69,24546.91,440.00000000000506,0.0,0.0,730.000000000018,84.396498007034,0.0,438.00000000000296,74.3171666666667,118.179,,109.904333333333,124.347333333333,74.11399999999999,0.0249333333333333,4.488,54.29,2016-08-11,1
16,2016-08-11 16:00:00,2016-08-11,16,212947.18,805.12,47.64,779.13,1670.47,24568.18,899.999999999999,29.9999999999999,680.000000000291,729.9999999999609,2054.69637045721,34.6666666666666,947.999999999999,81.65100000000001,116.835166666667,63.3366666666667,109.95333333333299,123.796833333333,74.9401666666667,0.910066666666667,17.952,52.5606666666667,2016-08-11,1
17,2016-08-11 17:00:00,2016-08-11,17,213001.47,851.19,51.35,820.0,1693.07,24589.61,1030.0,40.0,849.999999999909,740.000000000009,2500.83200890973,35.3333333333333,987.0000000000019,87.64200000000001,120.3165,61.433125,115.367333333333,127.7165,75.0623333333333,1.02208333333333,21.691999999999975,52.6965,2016-08-11,1
18,2016-08-11 18:00:00,2016-08-11,18,213021.6,864.28,51.6,834.17,1715.52,24610.88,419.99999999999494,0.0,0.0,720.0000000000271,78.8566065650645,0.0,424.999999999996,75.7771666666667,118.082166666667,63.795,105.71799999999999,120.568333333333,75.2745,0.0374,8.976,52.072166666666696,2016-08-11,1
19,2016-08-11 19:00:00,2016-08-11,19,213032.34,891.1,53.3,859.98,1738.21,24632.23,1140.0,50.0,639.999999999873,739.9999999999519,3305.5599777256703,50.0,1146.0,94.9971666666667,120.682166666667,62.5345454545455,111.9685,125.88483333333299,74.8945,1.5334,19.45000000000002,52.5448333333333,2016-08-11,1
20,2016-08-11 20:00:00,2016-08-11,20,213073.34,912.25,54.6,881.1,1760.88,24653.75,440.00000000000506,0.0,409.99999999985397,740.000000000066,270.211404689332,1.0,434.0,68.5688333333333,118.134166666667,62.46,113.397166666667,126.128666666667,74.077,0.0374,9.72400000000002,54.2683333333333,2016-08-11,1
21,2016-08-11 21:00:00,2016-08-11,21,213112.18,949.53,57.28,915.13,1783.39,24674.86,1630.0,80.0,640.000000000327,719.9999999999701,4646.2137066823,79.0,1645.0,99.3103333333333,117.58566666666701,62.6281818181818,114.177833333333,127.10966666666701,72.8996666666667,2.431,16.45600000000002,57.791000000000004,2016-08-11,1
22,2016-08-11 22:00:00,2016-08-11,22,213131.05,976.73,59.4,941.02,1806.08,24696.4,430.0,0.0,319.999999999709,739.9999999999519,42.4725010550996,0.0,423.0,87.41833333333331,117.5925,63.6,107.8235,120.99316666666701,73.1851666666667,0.0249333333333333,2.9920000000000018,57.2693333333333,2016-08-11,1
23,2016-08-11 23:00:00,2016-08-11,23,213142.2,988.5,59.4,954.01,1828.95,24717.99,359.99999999999903,0.0,0.0,750.0000000000571,60.097766236811296,0.0,386.99999999999903,87.9565,117.82966666666701,,99.9715,113.045666666667,72.8963333333333,0.0374,2.244,57.0876666666667,2016-08-11,1
24,2016-08-12 00:00:00,2016-08-12,0,213142.2,1000.62,59.4,967.24,1851.98,24739.64,410.000000000004,0.0,0.0,740.000000000009,0.0,0.0,394.000000000002,90.4786666666667,117.884166666667,,96.8621666666667,103.177,72.7195,0.0374,0.0,55.813,2016-08-12,1
25,2016-08-12 01:00:00,2016-08-12,1,213142.2,1012.52,59.4,980.32,1875.23,24761.67,449.999999999996,0.0,0.0,759.999999999991,0.0,0.0,446.999999999998,91.245,117.62899999999999,,93.4445,96.08200000000001,72.0695,0.0374,0.748000000000002,55.9581666666667,2016-08-12,1
26,2016-08-12 02:00:00,2016-08-12,2,213142.2,1025.46,59.4,994.21,1898.36,24783.42,440.00000000000506,0.0,0.0,750.0,139.265191793669,0.0,449.000000000004,91.7563333333333,117.8275,,92.4513333333333,90.2956666666667,71.2253333333333,0.0374,0.748000000000002,56.3596666666667,2016-08-12,1
27,2016-08-12 03:00:00,2016-08-12,3,213156.07,1038.62,59.4,1008.37,1921.54,24805.41,460.00000000000097,0.0,340.000000000146,750.0,0.0,0.0,458.0,91.9496666666667,117.868,,91.6283333333333,86.7968333333333,70.982,0.0374,0.0,56.2498333333333,2016-08-12,1
28,2016-08-12 04:00:00,2016-08-12,4,213162.6,1051.97,59.4,1022.68,1944.77,24827.2,469.99999999999903,0.0,0.0,750.0,0.0,0.0,465.99999999999903,91.7925,117.752333333333,,91.20666666666669,85.76316666666669,70.59983333333331,0.0374,0.0,56.2575,2016-08-12,1
29,2016-08-12 05:00:00,2016-08-12,5,213162.6,1072.37,60.38,1043.17,1967.78,24848.85,1340.0,70.0000000000001,0.0,740.000000000009,2690.01038968347,70.0000000000001,1354.0,101.508,119.510666666667,,90.1933333333333,88.706,69.8616666666667,2.1567333333333303,0.748000000000002,57.0286666666667,2016-08-12,1
