"date","hour","Resistance.Energy","Daikin.Leg1","HX.Loop.Pump","Daikin.Leg2","Heat.Trace.Leg1","Heat.Trace.Leg2","Daikin.Power","HX.Loop.Pump.Power","Resistance.Power","Heat.Trace.Power","Daikin.Heat.Added","Pump.Power.30min","Daikin.Power.10min","Water.HX.Inlet.Temp","Water.HX.Outlet.Temp","City.Water.Temp","Water.To.TrimTank.Temp","Water.To.Fixtures.Temp","Garage.Temp","HX.Loop.Flow","Total.Flow","Garage.RH"
2016-09-16,6,232405.94,27376.79,2061.4,25496.11,21451.55,43237.64,1210.00000000004,39.9999999999991,390.000000000327,759.999999999991,2226.49901158424,44.9999999999982,1242.00000000001,95.8451666666667,118.463728813559,61.9954545454545,102.5885,105.0215,65.4795,1.20926666666667,0.2244,55.2508333333333
2016-09-16,7,232426.8,27479.79,2068.2,25582.58,21475.24,43259.9,4330.00000000004,149.999999999999,0,769.999999999982,15594.0082199297,150.666666666667,4346,91.884,116.130166666667,59.5403636363636,119.663,123.298833333333,62.8988333333333,4.38826666666667,1.7204,59.831
2016-09-16,8,232426.8,27590.52,2077.34,25677.08,21499.18,43282.69,2230.00000000002,160.000000000004,0,790.000000000191,5458.67626776084,151.666666666666,2190.00000000004,115.543833333333,124.4255,59.4630769230769,116.527666666667,119.519666666667,63.0558333333333,4.38826666666667,0.2992,64.7058333333333
2016-09-16,9,232426.8,27660.42,2086.35,25738.85,21523.55,43305.7,2809.99999999995,149.999999999999,0,789.999999999964,7842.49338358734,151.000000000001,2813.99999999995,109.424333333333,121.931166666667,59.545,120.190666666667,120.568166666667,63.633,4.40073333333333,0.8228,65.3705
2016-09-16,10,232426.8,27723.7,2093.07,25794.7,21548.12,43328.98,799.999999999955,39.9999999999991,0,799.999999999955,1192.10053434936,41.6666666666667,759.99999999998,104.288333333333,119.902333333333,59.8,119.5495,120.1045,65.2326666666667,1.14693333333333,0.548533333333333,64.6193333333333
2016-09-16,11,232426.8,27750.4,2094.45,25819.63,21572.61,43352.11,1680.00000000006,70.0000000000003,0,779.999999999973,5007.29395779601,71.9999999999994,1727.00000000001,83.4256666666667,119.779,60.1108333333333,119.369333333333,120.120666666667,65.7875,2.2066,0.324133333333333,62.2328333333333
2016-09-16,12,232426.8,27802.42,2099.25,25866.19,21596.91,43375.23,740.000000000009,30.0000000000011,0,799.999999999955,1350.21598382181,28.000000000002,745.999999999992,104.3825,120.898833333333,60.192,119.529833333333,119.875,66.9591666666667,0.910066666666667,0.473733333333333,59.9596666666667
2016-09-16,13,232426.8,27833.97,2101.36,25894.97,21621.12,43398.07,1519.99999999998,70.0000000000003,0,779.999999999973,4417.79831465416,70.0000000000003,1491.00000000004,94.477,120.439,59.7033333333333,118.449833333333,119.5055,67.8078333333333,2.0196,0.3366,58.2363333333333
2016-09-16,14,232426.8,27861.11,2103.6,25920.13,21645.16,43420.85,329.999999999927,0,0,779.999999999973,0,0,334.999999999923,93.6131666666667,119.048666666667,60.77,116.5525,118.992,70.015,0.0124666666666667,0.0748,53.6145
2016-09-16,15,232426.8,27873.09,2103.6,25933,21669.15,43443.6,480.000000000018,0,0,779.999999999973,0,0,468.000000000029,76.3508474576271,119.5745,60.8,117.413166666667,118.768833333333,69.0518333333333,0.0249333333333333,0.2244,55.4413333333333
